;Symbol;GSM26878.CEL;GSM26883.CEL;GSM26887.CEL;GSM26903.CEL;GSM26910.CEL;GSM26888.CEL;GSM26889.CEL;GSM26892.CEL;GSM26898.CEL;GSM26906.CEL;GSM26879.CEL;GSM26896.CEL;GSM26897.CEL;GSM26907.CEL;GSM26911.CEL
204927_at;RASSF7;9,71015116180281;9,38481013047737;9,31578796908728;10,0633903540987;9,48788588961041;9,02828133277285;8,80239329951565;9,04666460695475;9,48940320727614;9,11508236307215;9,73678644697119;8,89511068967523;9,35198075125514;9,62648635024222;9,15173323707165
204928_s_at;SLC10A3;8,11448433512257;7,71952417444552;8,14203153723842;8,46833935079407;8,3032329493678;7,92792693939228;9,08524631569734;8,47039720204141;8,22954865213628;8,9549761530655;7,68896786993056;7,66612661733081;8,02411790198815;7,89883463803491;8,0189071822343
204929_s_at;VAMP5;8,28528087913444;8,9303208773544;7,69599351788131;7,87861843084972;7,76876900768744;8,95135965564933;8,42540973941869;8,706587043534;7,9107233252864;9,02641200124552;8,73474783947981;7,98820240009685;7,93420953103007;8,35654700952377;8,05224975517902
204937_s_at;ZNF274;9,13117930866103;9,41679821628168;8,88068718796467;9,74475786299146;8,88207254178533;8,76052875462243;9,00126479763905;8,40125521837478;8,77410102302079;8,88007988042076;8,90415750799822;8,58356404501133;8,53514297853207;9,21381881135629;8,68426170178935
204939_s_at;PLN;7,38876469751408;6,93327664989541;6,93327664989541;7,02878627500234;7,02976163013126;7,58752059312899;7,38483002062654;6,73125550093484;6,7160044936351;6,45136754222218;6,40347263835556;6,26116241294175;7,55721271466738;7,39332763054386;6,37556692440021
204941_s_at;ALDH3B2;5,38295139965653;5,7340720869385;5,56125778414991;6,47396281439255;6,09474809860247;5,04181379074693;5,17476706205278;5,13660780903493;5,25717109852519;5,08154457333563;5,28554230682889;5,06520836083454;5,14500960330001;5,20706672572723;5,38505007025418
204942_s_at;ALDH3B2;10,3712479093912;10,7271425795206;11,4537359684507;12,1759301992134;11,7070704290491;6,557525369585;8,18940074221334;6,57546588176777;7,86117890679175;8,32236467010994;10,667720064886;8,84685916789139;9,35389819216995;8,35075819485838;8,47844454693478
204944_at;PTPRG;6,96800986539378;7,16246021039183;7,11781690787115;6,54709061688383;6,31975027704329;7,82152236693763;7,32776121792882;6,35473180288614;7,38244936345355;6,62961075353613;6,67812749844294;6,44792480327223;7,87234488188495;6,59476963757529;6,71145744941725
204948_s_at;FST;8,63599162543509;9,28226157337519;8,32046520007594;8,11225484233327;9,07131228095722;8,88582053816677;8,98672139810982;8,67122818251167;8,51313971161833;8,68924445487662;8,82373519341925;8,72710602161913;10,4142983975078;8,75522379212145;8,84299288087598
204949_at;ICAM3;9,15566816218957;9,19642998852927;8,91219828274609;9,28039836485507;8,69559244964655;8,96108512139133;7,61623734183323;9,18129616381982;7,76853588779759;9,72400282708536;9,41694780822387;8,93235370832625;8,98673836236528;8,24249561694706;9,12702058104649
204950_at;CARD8;6,60709607283312;6,7204174361829;6,28989166075851;6,9316915981919;6,56039895435813;7,35017120719347;6,63994471004405;6,64180530466423;6,74797763988397;7,34738911605001;6,59683374966996;6,90883584540074;6,55198997712671;6,92651077345127;6,76717310312265
204951_at;RHOH;8,68232058802875;8,46716106423044;9,17866144732191;8,95859343972641;8,60503842111755;9,00057341648282;8,20740798829187;8,57587905664106;7,80185640044763;9,12705097290637;9,06917418944643;9,23970644354391;9,27350572411455;8,31617305943041;8,6647075732679
204952_at;LYPD3;9,45804275842794;8,06683431969905;9,78886808207625;9,04746725431008;9,23202774792173;7,61079198747947;8,01711635442448;8,67702967148423;7,55734330092751;8,92746404131531;8,95822537509117;8,00670891470479;8,88779141650201;9,54802206586604;8,2542577037806
204953_at;SNAP91;5,53512587345958;5,47752539712016;5,40827458441677;5,18877370477097;5,55402344492573;5,54128215685451;6,34868925690968;5,32368235382037;5,74662171635266;5,34231906341498;5,29981894862245;5,3780865756699;5,49857380277961;5,43057036635932;5,54868178072485
204955_at;SRPX;9,44906688452998;8,38908226730167;7,78023989581884;8,42167514885653;7,90829727729943;10,5727562675225;8,72124632336206;8,02716428550852;8,89229831985212;8,65454542632784;9,13985217610761;10,3735801124674;9,03781327199661;8,983938490003;8,17051172178809
204956_at;MTAP;4,82174473044603;4,44267641943751;5,00916376610122;4,44746790504723;4,68969778148384;4,75849530672745;5,43146780102184;6,67678478452241;5,14496205668334;5,15838586313149;4,74300750982019;4,75951328512168;4,84832933001374;4,78641220803232;4,73755955247062
204957_at;ORC5;9,96482489519959;8,73703562041944;9,5767502057239;9,84763958265458;9,55037620932394;9,20468363096929;9,9760188958821;9,50730357875903;9,64279449513825;9,27115589745178;9,59663794650409;9,87961340265409;9,5312035693248;9,83501084972189;9,50908121847003
204959_at;MNDA;7,31723255233262;6,93740456334964;7,23270352042801;8,13877816371645;6,58620994992644;9,99368572358191;8,98937966502896;9,10378909071004;6,96165050235396;9,47626160028423;8,55541541076117;8,57339483636016;7,39942643947148;7,16169969397592;7,37533965059783
204960_at;PTPRCAP;7,40472441565098;7,47037674389902;7,05431044144549;8,0381189019927;7,32606882083173;7,83031013865121;7,11688933973445;7,44792874667317;7,23996077878641;8,66858659141138;8,25392995529064;7,73664353476788;7,06185245560015;7,2560574723634;7,44792874667317
204963_at;SSPN;7,23396609295443;7,29767470792981;7,03863472202403;6,57098663053962;7,33876286391804;7,89073664274645;7,27494788780571;7,8229400525131;6,48403796219149;7,5353115368087;7,46897749934397;7,7726205773252;8,07871039015233;7,31690129608506;6,74513327658275
204964_s_at;SSPN;7,34213227597668;8,07365017029137;7,30317642400316;6,82915851081641;7,86072674756149;7,95352851947765;7,71650465966112;8,33765804079252;7,00378051455748;7,77272322407071;7,79351229303247;7,94561770525967;8,41123133214429;7,95214493595359;7,65945510099307
204967_at;SHROOM2;8,69289654804219;8,65931779415387;8,64311011306853;8,43555796833729;9,23226389246579;8,34700118467645;8,62785710924289;8,21527941763506;8,86157974812733;7,97374519899503;9,10097724036841;8,80812363923494;9,43035751683512;9,07373001129076;10,1927303631561
204970_s_at;MAFG;8,17474025424632;8,80980621712422;8,45723966989321;8,27464681345769;8,63171781718537;8,75070854503083;8,70257461515302;8,96628638093944;9,02264186419929;8,86945662673999;8,70720352831213;8,13004130137649;8,48476508232821;8,67311061050098;8,76488905832782
204971_at;CSTA;10,0937466946748;8,25875834042484;12,0063081229555;8,75678147590446;11,486828361075;9,87538185158811;11,4246609197238;9,62814301380944;8,61058504462241;10,1866986452927;9,10301598720868;10,3808157825509;8,53506814476477;9,19033411369666;8,39840178312975
204972_at;OAS2;7,53985097787436;8,41685683064676;8,82555230583789;7,59459812140688;8,21174788232376;8,79329035957476;8,63292509680905;9,01090372578659;7,61499887923921;8,51221390660343;9,7487314254439;10,1937613181826;8,91728919441989;7,99301761811356;9,15473447675534
204973_at;GJB1;9,41810709489933;8,48747091496449;7,73141600055892;9,01042752239166;10,3398507935395;7,8376964050034;7,88728745750251;7,85130643983068;8,22941096825309;7,55712789034478;7,78570723775403;7,86489697906954;7,67393268755975;7,84712505235246;8,4202847386392
204975_at;EMP2;11,220931474582;10,500127949264;11,1866478504807;11,4188342334143;10,1348175793185;9,84102224338903;10,8413397724476;9,72384849544089;10,0607389198113;10,346351571207;11,1138381104949;10,5598556469541;10,5413530330073;11,2476702726318;10,8620747700574
204976_s_at;AMMECR1;8,45154667064076;7,46609530502147;9,5926843325909;8,06762029544875;8,95567139061241;7,5011786047301;8,35455773589906;9,10920493124861;7,65075379835841;9,44361587236066;7,92333808937507;8,45154667064076;8,56168525249577;8,30701345938012;8,69964072474279
204977_at;DDX10;8,75047016992412;8,87293352220672;9,51678991195417;9,14178149036531;8,60951718799912;8,555154220537;8,53896815993327;9,20038513389474;9,33407849074016;9,57391650335575;8,82475167250874;8,83142820872669;8,34857522644642;8,31195016166905;8,83220637387478
204979_s_at;SH3BGR;7,48774627979366;7,6462556407384;7,48490926227072;7,53167577543658;7,32226713530579;7,90980047423204;8,55021081334823;7,21377490923972;7,11897290463017;7,31870265912473;8,34994422157353;7,91479249066254;7,35840344048913;7,00747268687235;7,32884124692264
204980_at;CLOCK;9,03264934369716;9,26830540891785;9,05679291677166;9,08800159280544;9,17492531493384;8,41991855675598;8,69176471496432;8,43112445583005;8,50362123098328;8,25691996989171;8,83885585134785;8,90620479571019;8,71829871108524;8,80825861062184;8,84042626486253
204981_at;SLC22A18;9,33128515981176;9,4658485092206;9,47839675133851;9,72400338004973;10,1836895667767;8,60730827982091;7,96109231353978;7,97733661450607;8,80234632364274;8,39559336301773;9,2616265049966;8,54720657674029;8,85872977290965;9,32794339556311;9,37613066540507
204983_s_at;GPC4;5,91797503512582;6,34021174989122;6,42030976038475;5,30972740441057;6,00796209092849;5,54213983365658;5,68617828063095;5,500947952149;5,78174594253281;7,64500926452516;6,21607829970812;5,56211997672784;5,97114639178887;6,41348364657398;8,53102214647294
204984_at;GPC4;6,00711385129522;6,93244632708304;6,02675171634882;5,44150953367316;5,70918128480029;5,55463620655343;5,71317869179005;5,54955906603229;5,52939587590809;6,73870839107573;6,28208308327283;5,76772684739936;6,17475000027213;6,29863828828642;7,78186214393318
204985_s_at;TRAPPC6A;8,89014191754991;8,75535733768015;9,44683061738538;9,63648090620714;7,94975339353776;8,0431709598694;8,65824518342352;8,81792472133509;8,25035956624231;8,20267428221295;8,49053875693193;8,20475745582402;8,26699630553269;8,69704177029267;8,52977789671619
204988_at;FGB;9,27647582017586;6,57653766949289;6,35194538040472;6,81602580172164;7,27737360703377;6,29810187148323;6,09458829639965;6,48786788548714;6,27439689894514;6,30746890202663;6,50227175900701;6,48210741904343;6,47204054308494;6,35484494191159;6,45242840768116
204990_s_at;ITGB4;8,23545426795149;7,6694192353758;8,21433634555861;7,80021547254769;7,57984479532157;7,10565290157831;7,32260198539949;6,70090393771744;7,51515688892278;6,71787567190896;6,82048351925293;6,97669305915051;8,08600188878738;7,32260198539949;6,63747092995884
204992_s_at;PFN2;11,3445697409321;10,7878432974575;11,7068213488284;10,016573720811;11,6532432855703;11,2992389579065;10,2243627722466;12,1551869604771;12,2702162990854;10,1752218999393;10,794175201583;11,2990427013213;10,5263657804847;11,7161894609509;8,91378488386259
204993_at;GNAZ;7,10752461092254;7,52721116165029;6,78157069232738;6,80364754040175;7,33332970598321;7,33751056073471;8,41605455759093;7,63094584900659;8,27139001488915;7,11265775712455;7,61426676265733;7,7229496089961;7,14690590470064;7,61169528735893;7,81714115569023
204994_at;MX2;8,5911008843679;9,67145207077177;8,39535295638527;8,62162555134395;8,61582738071094;9,93636415957238;9,7663709298393;10,254204863342;8,65160217328208;10,1243462869656;10,4110023228086;10,0966062920273;9,19462729391805;9,00594461121172;8,98976555303834
204995_at;CDK5R1;5,60012346639358;4,8764303053529;4,7575351064976;4,54418378229725;4,62681489120894;5,22628897886904;5,0517039318919;6,08128289279872;5,3912363366395;5,33142105737098;5,13957366990637;5,19358135423865;5,11992823400193;5,13957366990637;5,44591425063386
204998_s_at;ATF5;8,56109426821527;7,94515821371338;8,53487948324661;8,56323986772611;8,58763324055647;8,58763324055647;9,28320361735772;8,64710116332956;8,89097496807314;8,83769374183832;9,04121344584179;8,8991653209538;7,96642010285532;7,87156537153965;8,06290558880699
205003_at;DOCK4;7,39494225706696;6,85532217600814;6,77753057354957;7,82108184038174;7,5967458143453;8,19027514241072;7,1989924732493;7,59117761754003;6,52301224598859;7,9904857472468;6,98698161169389;6,76771923456828;7,84158945702905;7,42367442681781;6,76994585764148
205004_at;NKRF;7,38563330105252;7,31812143493397;8,17839867262225;7,47658038392848;8,02066302538611;7,62732786767476;7,75996841890679;8,27422515810256;8,04188945469362;8,27331431892309;7,57601386038156;7,66853070042322;7,72668326296833;7,99441958046114;8,19955213588286
205005_s_at;NMT2;5,33488371383236;5,31209717479747;6,25953803260568;5,60602053176913;5,01396322083125;6,36385080406923;7,1957211453129;5,83861363177664;5,51327631583298;6,74648391978634;5,31415372958065;5,69104398756016;5,50166159479449;5,35894786346873;5,23167933621948
205006_s_at;NMT2;6,0760628024346;5,89785313142744;6,84203377528606;6,34338114220639;6,07850116504729;7,63128035217629;7,83652567386239;6,79548818983859;6,4458793371319;7,63585034809836;6,04919241369341;6,80025350021261;6,35909422281584;6,2032133641208;6,25395249146252
205008_s_at;CIB2;8,44529105061078;8,75846698481511;8,78874402615354;8,42167514885653;8,67337501325705;9,31799024903871;8,77947929161733;8,39859667600686;8,74088350281522;8,48019688411137;8,60417032138522;8,49832627466842;8,30079491164007;9,61823868755551;8,77470599437925
205009_at;TFF1;7,63461131316646;9,43842980477797;6,45795433078023;6,57557995633662;7,12118428726578;6,5187988127161;6,70107643535141;6,59164516147643;6,30535079121195;6,13952669809984;12,7914635360055;11,6952399941614;12,899621178234;11,9823957634268;11,5342873327358
205010_at;GNL3L;7,31986816616897;7,08799228931048;6,47128942391107;7,32164796427051;6,57187642934493;6,66409483843434;6,59034951984797;6,84852660054201;6,56225451083054;7,18787887831006;6,58927612670442;6,50346238919301;7,11984055560526;6,44283923131541;6,47971397165196
205011_at;VWA5A;10,1261948991573;9,4904268400268;10,5760365834983;9,61667746139353;9,3436869577567;9,19398029166268;9,82636411947941;9,04060218505305;8,35441791688874;8,86836704541694;8,74895402796374;9,09129620628956;9,99173308108637;8,61968122149091;8,50868305277622
205014_at;FGFBP1;7,1709435363798;7,22564162503691;7,11887469173152;7,08949494508624;7,71122680602304;7,27712986122075;9,21968654763367;7,53437492609567;7,1233393343064;7,82236101914498;7,16433505684813;7,10646848220937;6,94808690959467;7,32621871027471;7,27614224377181
205016_at;TGFA;6,84683153628611;7,25453195425333;7,18791242822527;7,16608971279164;7,74331215915182;7,09759409612105;9,63464089443521;6,73364600774853;10,7229490275816;8,90723221520498;6,86686231909423;7,62830217664417;8,34996995548815;7,86474076210056;6,92090612249405
205018_s_at;MBNL2;7,56187844959879;6,25514390366912;7,47932689566233;6,58860657459893;6,88655616641327;7,20951650559242;7,34224207501328;6,8935062984157;6,86629182168442;7,10542141170289;6,91630448081983;6,85229867452606;7,0980452305925;6,95574122814205;6,00689655755194
205019_s_at;VIPR1;8,18848393825737;7,95188255193011;7,99772627577011;8,66512997595489;8,21108530457231;8,00703551937675;8,0511674061737;7,87400387337714;8,84797612227159;7,86003568224615;7,84076355592542;7,99707738671617;8,81241984344717;7,9942565420597;8,40215934032383
205020_s_at;ARL4A;9,10994708087591;9,35067349458111;9,7008497313879;9,20408181588838;11,718677844244;8,76071066424503;9,39345856656187;8,72296201202326;8,58701824633834;8,52688610120272;8,92088983213622;9,2245276196893;8,48338872801872;9,60406614345968;8,95647132964306
205022_s_at;FOXN3;7,32376823728341;7,62628497192246;6,75669372530307;7,32376823728341;7,44614143371585;7,54822201870484;7,38722725720477;7,65816022517364;6,14941052088366;7,64743714276958;7,17808396998548;6,95420162676125;7,63372278823936;6,68017426586223;7,24490713793374
205024_s_at;RAD51;8,42525751417863;8,32679304217466;8,35647429958299;9,00963132236403;8,38186823896299;8,7409204142519;9,25490971742081;9,69755689364361;8,23009694130118;8,87022458757822;8,40191986322272;8,54140917432795;8,42284428028164;8,91973186696761;9,18925407718369
205027_s_at;MAP3K8;4,58749486770887;4,46181586342917;5,16271292815701;5,16271292815701;4,53601545240703;6,09016500652151;6,32160857791807;5,95572551882618;4,63261303925774;6,18234709313462;5,3470215639931;5,39771502275447;4,91167526505627;4,77115280967303;5,1415285956367
205029_s_at;FABP7;10,2596889213157;4,83899286140824;12,1836831260126;12,4727914619434;12,3660637244384;7,66838037991715;4,30463242770848;10,9332647933734;9,55942001734766;7,04363454046817;4,36299300208562;5,16514224988581;4,59086150150807;4,47625461168378;4,62270546601442
205030_at;FABP7;12,2416304200431;6,67521389050442;13,4113901462423;13,4092399517269;13,497180115018;10,3151216479223;6,70955669328223;12,7165962811722;11,9516345285595;9,87427283023034;5,80565099504101;8,14316798454261;6,30680472767729;6,63096810272567;6,36128924216051
205031_at;EFNB3;8,16574940553483;8,16574940553483;7,65726448017652;7,67175031461948;8,36508056293172;8,43934906005647;7,92318369299762;8,16234776149517;8,57820060338321;7,88884938636076;8,13911699844582;8,21575450080259;8,30666936005409;8,32935821302814;8,24434235946434
205032_at;ITGA2;7,26076555336063;7,33388617819224;6,47619597615152;7,1438049785546;7,37472957789971;6,85409747407101;7,28170838226162;6,67039945519108;6,89912905437808;6,86833853732337;7,89535777712427;7,28822231233504;7,14693287398553;7,60049916024509;6,99209024101875
